ID_Commande,Canal_Marketing,CAC,Impressions,Clics
M-81270,Google Search,45.07,685,13
M-81271,SEO/Direct,4.72,865,5
M-81272,TikTok Ads,22.86,768,47
M-81273,Meta (FB/IG),32.78,145,4
M-81274,SEO/Direct,5.04,865,5
M-81275,Meta (FB/IG),38.36,658,21
M-81276,Google Search,43.8,250,3
M-81277,TikTok Ads,21.74,916,41
M-81278,SEO/Direct,4.91,747,4
M-81279,SEO/Direct,5.1,397,2
M-81280,Meta (FB/IG),36.88,433,9
M-81281,SEO/Direct,4.62,831,4
M-81282,Google Search,44.74,748,8
M-81283,Google Search,41.63,375,6
M-81284,TikTok Ads,22.39,733,32
M-81285,Meta (FB/IG),37.81,533,17
M-81286,SEO/Direct,5.47,450,2
M-81287,Meta (FB/IG),36.71,595,7
M-81288,Google Search,46.44,938,10
M-81289,Meta (FB/IG),32.59,977,21
M-81290,Meta (FB/IG),36.68,562,20
M-81291,Google Search,47.74,250,4
M-81292,Meta (FB/IG),34.37,696,23
M-81293,Meta (FB/IG),33.06,402,6
M-81294,Meta (FB/IG),33.11,212,3
M-81295,Meta (FB/IG),33.2,783,25
M-81296,Meta (FB/IG),37.86,902,20
M-81297,TikTok Ads,22.2,142,5
M-81298,SEO/Direct,4.89,980,3
M-81299,Google Search,46.1,763,10
M-81300,Meta (FB/IG),35.34,379,10
M-81301,Meta (FB/IG),33.79,143,2
M-81302,Meta (FB/IG),33.46,748,15
M-81303,SEO/Direct,5.28,708,3
M-81304,Google Search,44.95,224,2
M-81305,SEO/Direct,5.08,112,0
M-81306,SEO/Direct,4.55,831,2
M-81307,SEO/Direct,4.85,508,3
M-81308,SEO/Direct,4.62,370,0
M-81309,Meta (FB/IG),37.0,963,20
M-81310,Google Search,46.67,510,7
M-81311,TikTok Ads,22.63,481,18
M-81312,Google Search,44.96,817,13
M-81313,TikTok Ads,23.87,749,34
M-81314,TikTok Ads,20.14,144,7
M-81315,Google Search,45.81,478,4
M-81316,SEO/Direct,4.58,645,1
M-81317,Google Search,46.03,250,4
M-81318,TikTok Ads,20.86,668,40
M-81319,SEO/Direct,5.49,278,1
M-81320,TikTok Ads,23.59,333,15
M-81321,TikTok Ads,22.0,434,19
M-81322,Google Search,44.98,759,10
M-81323,TikTok Ads,22.91,520,31
M-81324,Meta (FB/IG),32.17,572,20
M-81325,TikTok Ads,22.88,391,23
M-81326,Meta (FB/IG),37.12,777,26
M-81327,Google Search,42.45,746,11
M-81328,Google Search,46.25,547,8
M-81329,Google Search,45.55,239,3
M-81330,Meta (FB/IG),32.09,282,9
M-81331,Meta (FB/IG),31.73,882,25
M-81332,Google Search,47.96,346,7
M-81333,SEO/Direct,4.78,162,0
M-81334,SEO/Direct,5.03,330,1
M-81335,Google Search,43.44,570,8
M-81336,Google Search,42.23,935,17
M-81337,Meta (FB/IG),33.9,183,4
M-81338,TikTok Ads,20.58,634,18
M-81339,Google Search,45.37,982,8
M-81340,SEO/Direct,5.38,986,5
M-81341,Meta (FB/IG),34.89,215,7
M-81342,Google Search,41.04,581,5
M-81343,TikTok Ads,23.97,683,20
M-81344,TikTok Ads,23.14,577,14
M-81345,SEO/Direct,5.08,595,2
M-81346,Meta (FB/IG),33.99,439,7
M-81347,SEO/Direct,4.62,447,3
M-81348,Google Search,47.23,397,7
M-81349,SEO/Direct,5.21,471,3
M-81350,SEO/Direct,5.49,167,0
M-81351,SEO/Direct,4.62,880,3
M-81352,Meta (FB/IG),34.27,824,23
M-81353,Meta (FB/IG),36.69,487,15
M-81354,TikTok Ads,19.98,101,6
M-81355,Meta (FB/IG),31.66,532,11
M-81356,Google Search,48.54,552,10
M-81357,TikTok Ads,23.83,951,36
M-81358,Meta (FB/IG),36.53,563,20
M-81359,TikTok Ads,21.94,963,25
M-81360,Google Search,40.73,137,2
M-81361,SEO/Direct,5.06,537,2
M-81362,Google Search,46.83,868,12
M-81363,TikTok Ads,21.06,372,10
M-81364,Google Search,42.01,861,7
M-81365,Meta (FB/IG),38.2,703,18
M-81366,SEO/Direct,4.84,365,1
M-81367,Google Search,42.63,174,1
M-81368,Google Search,49.16,572,5
M-81369,Meta (FB/IG),31.6,866,26
M-81370,SEO/Direct,5.19,866,5
M-81371,Meta (FB/IG),33.98,509,12
M-81372,Google Search,47.66,583,11
M-81373,TikTok Ads,21.65,628,28
M-81374,TikTok Ads,22.09,241,6
M-81375,Meta (FB/IG),31.57,208,6
M-81376,Google Search,43.27,628,9
M-81377,Meta (FB/IG),38.5,100,3
M-81378,SEO/Direct,4.66,594,2
M-81379,TikTok Ads,23.82,474,12
M-81380,TikTok Ads,21.11,312,12
M-81381,Meta (FB/IG),38.0,912,31
M-81382,TikTok Ads,23.21,167,5
M-81383,SEO/Direct,5.01,398,1
M-81384,Meta (FB/IG),36.89,983,34
M-81385,Meta (FB/IG),32.46,758,12
M-81386,Google Search,41.84,779,7
M-81387,Meta (FB/IG),36.51,796,27
M-81388,SEO/Direct,5.15,949,4
M-81389,TikTok Ads,21.51,335,17
M-81390,Google Search,44.12,695,7
M-81391,TikTok Ads,21.07,226,6
M-81392,Google Search,41.93,820,11
M-81393,TikTok Ads,24.14,818,53
M-81394,TikTok Ads,22.99,376,20
M-81395,Google Search,41.77,904,13
M-81396,Meta (FB/IG),34.76,739,26
M-81397,SEO/Direct,4.97,934,4
M-81398,Google Search,47.5,184,2
M-81399,SEO/Direct,4.54,482,1
M-81400,Meta (FB/IG),36.51,570,9
M-81401,SEO/Direct,5.41,723,4
M-81402,TikTok Ads,22.26,468,21
M-81403,Google Search,40.91,742,11
M-81404,SEO/Direct,5.22,701,4
M-81405,Google Search,44.01,239,4
M-81406,Meta (FB/IG),33.31,575,11
M-81407,SEO/Direct,4.54,425,1
M-81408,Meta (FB/IG),34.48,313,11
M-81409,Meta (FB/IG),33.28,426,12
M-81410,TikTok Ads,20.39,793,28
M-81411,SEO/Direct,5.44,775,3
M-81412,Google Search,43.95,686,15
M-81413,Google Search,42.3,452,4
M-81414,SEO/Direct,5.27,963,2
M-81415,TikTok Ads,20.53,315,9
M-81416,Meta (FB/IG),32.14,968,25
M-81417,Google Search,46.75,778,16
M-81418,Google Search,47.36,999,8
M-81419,Meta (FB/IG),37.73,153,2
M-81420,Google Search,47.78,665,5
M-81421,TikTok Ads,24.09,941,48
M-81422,TikTok Ads,22.18,171,4
M-81423,SEO/Direct,5.25,395,2
M-81424,TikTok Ads,22.89,149,8
M-81425,SEO/Direct,4.54,443,2
M-81426,Meta (FB/IG),31.74,743,23
M-81427,TikTok Ads,23.15,433,25
M-81428,SEO/Direct,5.37,210,1
M-81429,Meta (FB/IG),33.99,399,5
M-81430,SEO/Direct,5.16,524,2
M-81431,SEO/Direct,4.97,797,3
M-81432,Meta (FB/IG),34.46,921,25
M-81433,Google Search,47.34,568,9
M-81434,SEO/Direct,4.95,602,4
M-81435,SEO/Direct,4.52,1000,4
M-81436,SEO/Direct,5.02,907,6
M-81437,Meta (FB/IG),34.08,376,6
M-81438,TikTok Ads,19.96,501,26
M-81439,Google Search,47.07,420,6
M-81440,Meta (FB/IG),34.57,177,4
M-81441,TikTok Ads,20.58,163,4
M-81442,SEO/Direct,5.28,391,2
M-81443,SEO/Direct,4.62,836,2
M-81444,Meta (FB/IG),35.27,451,6
M-81445,Meta (FB/IG),34.41,487,9
M-81446,TikTok Ads,20.68,461,21
M-81447,TikTok Ads,20.2,808,26
M-81448,Google Search,47.32,477,6
M-81449,Google Search,42.72,359,3
M-81450,SEO/Direct,4.96,954,3
M-81451,TikTok Ads,19.83,356,16
M-81452,Google Search,48.59,809,13
M-81453,SEO/Direct,5.47,720,4
M-81454,TikTok Ads,19.98,177,4
M-81455,TikTok Ads,22.81,948,54
M-81456,TikTok Ads,24.15,216,6
M-81457,TikTok Ads,20.85,234,14
M-81458,Meta (FB/IG),33.28,743,17
M-81459,SEO/Direct,4.96,124,0
M-81460,Google Search,46.43,616,9
M-81461,Meta (FB/IG),31.52,486,11
M-81462,Google Search,44.12,951,14
M-81463,Meta (FB/IG),36.11,534,7
M-81464,Meta (FB/IG),36.98,116,2
M-81465,Meta (FB/IG),31.53,508,14
M-81466,SEO/Direct,4.91,651,2
M-81467,Google Search,41.18,332,3
M-81468,TikTok Ads,23.61,498,32
M-81469,TikTok Ads,23.84,548,24
M-81470,Google Search,42.85,210,3
M-81471,Google Search,46.56,773,7
M-81472,Google Search,46.96,242,2
M-81473,Google Search,46.12,668,9
M-81474,SEO/Direct,4.95,291,2
M-81475,SEO/Direct,4.62,988,6
M-81476,Meta (FB/IG),35.29,312,8
M-81477,Meta (FB/IG),32.18,772,22
M-81478,SEO/Direct,4.53,382,1
M-81479,TikTok Ads,20.24,727,46
M-81480,Google Search,46.74,531,7
M-81481,TikTok Ads,22.5,585,28
M-81482,Meta (FB/IG),31.56,534,12
M-81483,SEO/Direct,5.04,480,1
M-81484,Google Search,47.24,830,12
M-81485,SEO/Direct,4.81,685,2
M-81486,Google Search,45.08,535,6
M-81487,Meta (FB/IG),37.36,139,5
M-81488,Google Search,45.81,962,10
M-81489,SEO/Direct,4.97,183,0
M-81490,Meta (FB/IG),38.39,437,12
M-81491,Google Search,47.94,228,1
M-81492,Google Search,44.6,720,14
M-81493,SEO/Direct,4.9,360,1
M-81494,TikTok Ads,22.19,620,36
M-81495,Google Search,42.68,755,16
M-81496,Meta (FB/IG),32.45,850,28
M-81497,Meta (FB/IG),38.12,577,19
M-81498,Google Search,45.52,815,14
M-81499,Meta (FB/IG),36.96,989,35
M-81500,Meta (FB/IG),33.38,580,21
M-81501,Meta (FB/IG),33.09,689,19
M-81502,Google Search,49.33,136,1
M-81503,TikTok Ads,20.18,769,46
M-81504,Meta (FB/IG),35.45,552,8
M-81505,TikTok Ads,24.17,886,33
M-81506,Google Search,48.2,886,12
M-81507,SEO/Direct,4.6,267,1
M-81508,Meta (FB/IG),34.06,791,11
M-81509,SEO/Direct,4.58,161,0
M-81510,SEO/Direct,4.91,548,2
M-81511,Google Search,43.42,988,13
M-81512,SEO/Direct,5.38,434,1
M-81513,SEO/Direct,4.58,348,1
M-81514,SEO/Direct,5.33,399,2
M-81515,Meta (FB/IG),31.77,678,23
M-81516,Google Search,45.34,952,9
M-81517,Meta (FB/IG),31.57,550,7
M-81518,Google Search,41.65,426,8
M-81519,Google Search,45.6,531,11
M-81520,Google Search,44.78,442,9
M-81521,SEO/Direct,4.76,836,3
M-81522,Meta (FB/IG),33.7,865,30
M-81523,SEO/Direct,4.58,139,0
M-81524,Meta (FB/IG),36.05,983,33
M-81525,Meta (FB/IG),32.03,997,21
M-81526,SEO/Direct,4.74,636,3
M-81527,Meta (FB/IG),31.55,850,24
M-81528,SEO/Direct,4.95,571,3
M-81529,Meta (FB/IG),36.42,394,6
M-81530,Meta (FB/IG),33.28,637,10
M-81531,SEO/Direct,4.66,360,2
M-81532,Google Search,42.06,599,8
M-81533,SEO/Direct,5.45,284,1
M-81534,SEO/Direct,5.34,570,2
M-81535,Google Search,45.19,264,3
M-81536,Meta (FB/IG),32.5,226,8
M-81537,SEO/Direct,4.59,101,0
M-81538,Meta (FB/IG),33.75,776,20
M-81539,Google Search,47.75,650,10
M-81540,Google Search,48.26,154,1
M-81541,TikTok Ads,23.16,261,16
M-81542,Meta (FB/IG),34.37,462,7
M-81543,Google Search,40.73,180,2
M-81544,Google Search,48.57,910,10
M-81545,TikTok Ads,23.67,183,8
M-81546,SEO/Direct,5.0,890,4
M-81547,Google Search,41.2,403,3
M-81548,TikTok Ads,23.26,756,29
M-81549,SEO/Direct,4.63,921,4
M-81550,Meta (FB/IG),36.77,681,20
M-81551,SEO/Direct,5.05,634,3
M-81552,Meta (FB/IG),37.62,344,11
M-81553,Google Search,46.18,130,1
M-81554,Meta (FB/IG),38.1,925,26
M-81555,TikTok Ads,22.81,797,27
M-81556,Google Search,40.7,395,6
M-81557,Google Search,41.68,557,10
M-81558,Meta (FB/IG),34.54,118,2
M-81559,Meta (FB/IG),32.94,328,4
M-81560,SEO/Direct,4.63,717,2
M-81561,Meta (FB/IG),36.14,206,3
M-81562,Google Search,45.67,963,14
M-81563,TikTok Ads,20.58,299,6
M-81564,Google Search,40.93,254,5
M-81565,SEO/Direct,4.93,713,1
M-81566,TikTok Ads,20.39,376,9
M-81567,Meta (FB/IG),38.29,806,13
M-81568,Google Search,40.61,132,1
M-81569,Meta (FB/IG),34.32,824,18
M-81570,Meta (FB/IG),32.24,696,23
M-81571,SEO/Direct,5.1,934,4
M-81572,Google Search,42.42,244,3
M-81573,SEO/Direct,4.51,110,0
M-81574,Google Search,47.93,765,7
M-81575,Google Search,44.93,850,18
M-81576,Meta (FB/IG),34.96,227,3
M-81577,TikTok Ads,22.01,478,11
M-81578,Meta (FB/IG),33.65,358,11
M-81579,Google Search,47.56,824,9
M-81580,SEO/Direct,4.93,342,1
M-81581,SEO/Direct,4.57,892,4
M-81582,Google Search,44.72,901,12
M-81583,TikTok Ads,21.33,207,4
M-81584,Meta (FB/IG),36.1,896,33
M-81585,SEO/Direct,5.11,129,0
M-81586,Google Search,41.88,231,4
M-81587,Meta (FB/IG),31.7,782,17
M-81588,TikTok Ads,23.06,574,32
M-81589,SEO/Direct,4.83,984,6
M-81590,SEO/Direct,5.1,622,2
M-81591,TikTok Ads,21.26,949,37
M-81592,Google Search,44.75,263,4
M-81593,TikTok Ads,22.51,835,20
M-81594,TikTok Ads,22.77,662,19
M-81595,Google Search,44.62,331,6
M-81596,TikTok Ads,19.91,976,65
M-81597,Google Search,46.21,407,3
M-81598,SEO/Direct,4.58,576,4
M-81599,Google Search,46.35,690,8
M-81600,TikTok Ads,23.47,230,13
M-81601,SEO/Direct,5.42,399,2
M-81602,TikTok Ads,23.96,789,31
M-81603,Google Search,42.5,774,16
M-81604,SEO/Direct,5.47,924,5
M-81605,TikTok Ads,22.88,754,50
M-81606,Google Search,43.6,799,11
M-81607,Google Search,48.28,550,7
M-81608,SEO/Direct,4.9,162,1
M-81609,TikTok Ads,24.12,377,20
M-81610,TikTok Ads,24.19,735,26
M-81611,SEO/Direct,5.39,282,1
M-81612,SEO/Direct,4.53,993,3
M-81613,Google Search,47.94,922,7
M-81614,Google Search,44.06,449,8
M-81615,TikTok Ads,19.96,799,53
M-81616,Google Search,42.98,153,2
M-81617,SEO/Direct,5.29,253,1
M-81618,SEO/Direct,5.4,281,0
M-81619,TikTok Ads,23.03,570,19
M-81620,SEO/Direct,5.28,477,1
M-81621,TikTok Ads,23.55,776,32
M-81622,TikTok Ads,20.33,384,14
M-81623,SEO/Direct,4.59,649,3
M-81624,Google Search,43.81,172,1
M-81625,Google Search,47.6,590,5
M-81626,Google Search,48.37,740,8
M-81627,Google Search,48.72,152,1
M-81628,TikTok Ads,22.57,282,14
M-81629,TikTok Ads,20.27,509,19
M-81630,SEO/Direct,4.83,531,2
M-81631,TikTok Ads,20.54,683,33
M-81632,Meta (FB/IG),32.14,282,6
M-81633,Meta (FB/IG),34.4,489,15
M-81634,SEO/Direct,4.8,645,3
M-81635,Meta (FB/IG),33.57,797,29
M-81636,Meta (FB/IG),33.99,142,1
M-81637,Google Search,42.0,600,7
M-81638,Google Search,46.59,532,4
M-81639,Meta (FB/IG),36.03,390,14
M-81640,TikTok Ads,22.38,915,29
M-81641,Meta (FB/IG),37.28,423,8
M-81642,Meta (FB/IG),36.63,736,13
M-81643,Google Search,44.16,548,4
M-81644,TikTok Ads,20.1,742,24
M-81645,Google Search,48.11,363,6
M-81646,Google Search,43.78,346,5
M-81647,Google Search,47.82,898,17
M-81648,TikTok Ads,22.89,678,28
M-81649,TikTok Ads,22.37,915,50
M-81650,TikTok Ads,22.6,652,20
M-81651,TikTok Ads,21.81,490,18
M-81652,TikTok Ads,20.54,748,21
M-81653,Meta (FB/IG),33.21,600,12
M-81654,Meta (FB/IG),31.51,920,14
M-81655,Meta (FB/IG),34.3,136,2
M-81656,Google Search,41.55,858,10
M-81657,SEO/Direct,4.54,431,2
M-81658,Google Search,42.22,303,5
M-81659,SEO/Direct,5.24,466,2
M-81660,TikTok Ads,21.17,800,22
M-81661,TikTok Ads,21.31,125,3
M-81662,SEO/Direct,5.15,1000,4
M-81663,Google Search,48.73,490,10
M-81664,SEO/Direct,5.09,369,0
M-81665,SEO/Direct,5.15,462,1
M-81666,TikTok Ads,22.0,789,22
M-81667,Meta (FB/IG),33.88,150,4
M-81668,TikTok Ads,21.72,632,23
M-81669,Meta (FB/IG),34.74,534,17
M-81670,Google Search,41.3,501,5
M-81671,Meta (FB/IG),33.25,854,21
M-81672,TikTok Ads,20.26,176,6
M-81673,TikTok Ads,20.75,206,8
M-81674,SEO/Direct,4.86,838,2
M-81675,SEO/Direct,5.17,809,5
M-81676,SEO/Direct,4.83,132,0
M-81677,Google Search,47.41,604,13
M-81678,Meta (FB/IG),37.37,758,12
M-81679,Google Search,44.27,290,4
M-81680,Google Search,46.74,310,3
M-81681,Google Search,43.94,689,9
M-81682,Google Search,48.0,174,1
M-81683,Meta (FB/IG),35.87,839,23
M-81684,SEO/Direct,5.21,641,2
M-81685,Google Search,46.01,287,3
M-81686,TikTok Ads,22.1,306,10
M-81687,SEO/Direct,5.44,230,0
M-81688,SEO/Direct,4.52,861,3
M-81689,Meta (FB/IG),38.43,540,7
M-81690,SEO/Direct,5.24,886,4
M-81691,Google Search,44.51,788,6
M-81692,SEO/Direct,5.25,971,3
M-81693,TikTok Ads,23.17,109,5
M-81694,Meta (FB/IG),31.77,150,3
M-81695,Meta (FB/IG),34.04,936,19
M-81696,Meta (FB/IG),33.22,948,30
M-81697,TikTok Ads,22.89,578,20
M-81698,Meta (FB/IG),36.18,104,3
M-81699,TikTok Ads,24.1,269,10
M-81700,SEO/Direct,4.65,197,0
M-81701,TikTok Ads,21.16,482,16
M-81702,Meta (FB/IG),38.0,956,21
M-81703,SEO/Direct,4.75,761,4
M-81704,Google Search,48.73,542,10
M-81705,Google Search,45.52,935,14
M-81706,Meta (FB/IG),34.61,832,16
M-81707,Meta (FB/IG),37.25,237,4
M-81708,SEO/Direct,5.0,414,2
M-81709,TikTok Ads,23.65,881,51
M-81710,Meta (FB/IG),32.68,700,15
M-81711,Google Search,45.82,277,5
M-81712,TikTok Ads,19.97,813,47
M-81713,Google Search,42.5,883,18
M-81714,Google Search,43.84,623,6
M-81715,SEO/Direct,5.03,692,2
M-81716,SEO/Direct,5.33,937,3
M-81717,Meta (FB/IG),36.29,390,13
M-81718,Meta (FB/IG),37.03,892,14
M-81719,Meta (FB/IG),32.91,514,16
M-81720,Google Search,48.89,986,21
M-81721,Meta (FB/IG),32.48,231,3
M-81722,Google Search,46.24,980,19
M-81723,Google Search,40.52,591,11
M-81724,Meta (FB/IG),37.72,225,7
M-81725,Meta (FB/IG),34.81,120,3
M-81726,Meta (FB/IG),32.19,573,16
M-81727,Meta (FB/IG),36.31,529,11
M-81728,Google Search,42.08,362,3
M-81729,TikTok Ads,23.77,942,33
M-81730,Google Search,44.64,437,7
M-81731,Google Search,40.55,442,4
M-81732,Meta (FB/IG),35.71,364,11
M-81733,Meta (FB/IG),37.15,134,3
M-81734,SEO/Direct,4.65,969,7
M-81735,TikTok Ads,21.6,452,18
M-81736,Google Search,45.88,419,6
M-81737,SEO/Direct,5.45,544,3
M-81738,Google Search,47.92,496,7
M-81739,SEO/Direct,5.25,410,1
M-81740,TikTok Ads,21.02,819,41
M-81741,TikTok Ads,22.18,632,42
M-81742,SEO/Direct,4.95,988,3
M-81743,TikTok Ads,23.32,528,35
M-81744,Meta (FB/IG),35.19,504,18
M-81745,Google Search,45.5,139,1
M-81746,Meta (FB/IG),33.43,935,14
M-81747,SEO/Direct,4.53,863,4
M-81748,TikTok Ads,20.13,598,13
M-81749,Meta (FB/IG),37.57,760,14
M-81750,SEO/Direct,5.35,929,5
M-81751,Meta (FB/IG),34.21,375,7
M-81752,TikTok Ads,21.06,131,7
M-81753,SEO/Direct,4.62,649,4
M-81754,SEO/Direct,4.59,841,5
M-81755,Meta (FB/IG),32.63,717,16
M-81756,TikTok Ads,22.2,197,9
M-81757,TikTok Ads,21.08,386,19
M-81758,Google Search,45.87,995,14
M-81759,Google Search,40.85,562,5
M-81760,Meta (FB/IG),31.88,746,12
M-81761,Google Search,41.6,927,12
M-81762,Meta (FB/IG),38.4,784,23
M-81763,Meta (FB/IG),36.54,528,15
M-81764,TikTok Ads,21.54,152,3
M-81765,Meta (FB/IG),31.85,821,27
M-81766,SEO/Direct,5.03,527,3
M-81767,TikTok Ads,24.0,592,25
M-81768,Google Search,40.96,955,13
M-81769,Meta (FB/IG),36.52,361,6
M-81770,Google Search,40.96,423,8
M-81771,SEO/Direct,5.32,840,2
M-81772,SEO/Direct,5.07,692,3
M-81773,Google Search,44.78,376,5
M-81774,Google Search,46.88,958,21
M-81775,TikTok Ads,20.81,978,61
M-81776,TikTok Ads,20.79,502,16
M-81777,SEO/Direct,5.1,172,0
M-81778,SEO/Direct,4.59,436,3
M-81779,TikTok Ads,23.12,103,3
M-81780,SEO/Direct,5.33,647,3
M-81781,TikTok Ads,22.62,407,18
M-81782,TikTok Ads,20.89,447,21
M-81783,Meta (FB/IG),37.12,860,21
M-81784,Meta (FB/IG),36.88,300,10
M-81785,SEO/Direct,5.37,654,4
M-81786,TikTok Ads,23.86,147,6
M-81787,Meta (FB/IG),33.13,177,6
M-81788,TikTok Ads,21.99,238,5
M-81789,Google Search,41.41,605,13
M-81790,TikTok Ads,23.41,610,15
M-81791,SEO/Direct,4.7,318,2
M-81792,SEO/Direct,4.72,523,3
M-81793,Meta (FB/IG),36.0,941,32
M-81794,Google Search,44.61,982,19
M-81795,Google Search,49.21,629,9
M-81796,SEO/Direct,5.18,839,2
M-81797,Meta (FB/IG),31.8,618,20
M-81798,Google Search,45.28,860,19
M-81799,Google Search,49.27,981,10
M-81800,Google Search,46.37,466,4
M-81801,TikTok Ads,19.91,241,12
M-81802,Meta (FB/IG),37.56,318,9
M-81803,SEO/Direct,4.82,165,0
M-81804,SEO/Direct,4.59,620,3
M-81805,Google Search,44.6,335,6
M-81806,TikTok Ads,20.17,873,25
M-81807,TikTok Ads,22.91,678,16
M-81808,Meta (FB/IG),34.09,918,16
M-81809,TikTok Ads,23.05,476,10
M-81810,Google Search,42.76,539,5
M-81811,TikTok Ads,22.63,508,23
M-81812,Google Search,44.48,858,8
M-81813,Google Search,47.55,801,7
M-81814,Google Search,47.69,911,7
M-81815,TikTok Ads,22.67,720,46
M-81816,Meta (FB/IG),38.4,986,28
M-81817,SEO/Direct,4.71,232,1
M-81818,Google Search,48.9,867,8
M-81819,SEO/Direct,5.03,624,2
M-81820,TikTok Ads,23.19,931,60
M-81821,TikTok Ads,22.33,495,19
M-81822,Google Search,41.6,537,4
M-81823,Meta (FB/IG),34.88,182,3
M-81824,TikTok Ads,20.57,312,15
M-81825,SEO/Direct,5.24,724,2
M-81826,Meta (FB/IG),34.72,273,9
M-81827,Google Search,41.28,280,5
M-81828,Google Search,43.86,740,15
M-81829,Google Search,44.45,756,10
M-81830,TikTok Ads,21.42,138,6
M-81831,Google Search,49.47,467,7
M-81832,SEO/Direct,5.08,327,2
M-81833,Google Search,42.09,922,15
M-81834,Meta (FB/IG),31.97,864,30
M-81835,Meta (FB/IG),36.13,167,4
M-81836,TikTok Ads,21.13,532,34
M-81837,Meta (FB/IG),33.95,322,6
M-81838,TikTok Ads,20.24,821,20
M-81839,TikTok Ads,23.63,335,18
M-81840,Google Search,46.72,173,3
M-81841,Google Search,45.89,787,11
M-81842,Meta (FB/IG),36.65,310,9
M-81843,Google Search,47.85,626,11
M-81844,TikTok Ads,23.57,888,29
M-81845,SEO/Direct,5.37,390,1
M-81846,Meta (FB/IG),32.81,830,11
M-81847,Meta (FB/IG),37.69,762,9
M-81848,SEO/Direct,4.99,891,4
M-81849,Google Search,46.36,676,9
M-81850,SEO/Direct,5.17,809,4
M-81851,Meta (FB/IG),32.67,155,4
M-81852,SEO/Direct,5.04,949,6
M-81853,SEO/Direct,4.82,795,2
M-81854,Meta (FB/IG),37.2,536,16
M-81855,Meta (FB/IG),35.18,693,24
M-81856,Meta (FB/IG),37.98,478,13
M-81857,Meta (FB/IG),36.01,804,10
M-81858,Google Search,47.72,792,10
M-81859,Meta (FB/IG),33.93,107,1
M-81860,SEO/Direct,4.51,583,4
M-81861,Meta (FB/IG),36.91,563,16
M-81862,Google Search,47.41,358,4
M-81863,Google Search,46.83,563,7
M-81864,SEO/Direct,4.56,123,0
M-81865,TikTok Ads,22.27,452,10
M-81866,Meta (FB/IG),35.59,469,10
M-81867,Meta (FB/IG),34.75,664,21
M-81868,Meta (FB/IG),32.22,862,25
M-81869,TikTok Ads,22.41,497,21
M-81870,Meta (FB/IG),33.96,253,3
M-81871,Meta (FB/IG),36.29,723,13
M-81872,SEO/Direct,5.41,919,4
M-81873,Meta (FB/IG),34.03,119,4
M-81874,SEO/Direct,5.41,391,1
M-81875,SEO/Direct,4.6,213,0
M-81876,SEO/Direct,5.02,889,4
M-81877,Google Search,43.55,873,16
M-81878,SEO/Direct,5.48,267,0
M-81879,SEO/Direct,5.0,933,3
M-81880,SEO/Direct,5.05,383,2
M-81881,Google Search,42.67,197,3
M-81882,Meta (FB/IG),34.25,888,30
M-81883,SEO/Direct,5.17,694,3
M-81884,TikTok Ads,21.61,827,40
M-81885,Meta (FB/IG),35.68,482,14
M-81886,TikTok Ads,23.3,107,5
M-81887,SEO/Direct,4.87,673,3
M-81888,SEO/Direct,5.25,190,1
M-81889,SEO/Direct,5.15,403,1
M-81890,TikTok Ads,21.68,524,16
M-81891,TikTok Ads,22.31,837,53
M-81892,TikTok Ads,21.87,413,15
M-81893,Google Search,47.48,975,18
M-81894,SEO/Direct,5.17,733,2
M-81895,SEO/Direct,4.69,291,1
M-81896,SEO/Direct,5.14,562,3
M-81897,SEO/Direct,4.8,888,3
M-81898,TikTok Ads,21.44,391,12
M-81899,TikTok Ads,21.71,235,8
M-81900,Meta (FB/IG),37.01,694,22
M-81901,TikTok Ads,22.16,608,39
M-81902,Google Search,40.56,811,17
M-81903,Google Search,49.02,178,2
M-81904,Meta (FB/IG),38.25,414,5
M-81905,Meta (FB/IG),33.43,389,7
M-81906,SEO/Direct,4.8,281,1
M-81907,Meta (FB/IG),32.59,914,23
M-81908,TikTok Ads,24.05,143,9
M-81909,SEO/Direct,5.01,390,2
M-81910,Meta (FB/IG),32.09,530,9
M-81911,SEO/Direct,5.18,520,2
M-81912,TikTok Ads,23.07,690,34
M-81913,TikTok Ads,20.52,370,9
M-81914,SEO/Direct,4.75,591,3
M-81915,Meta (FB/IG),37.23,340,9
M-81916,Meta (FB/IG),32.47,884,16
M-81917,Google Search,49.2,390,4
M-81918,SEO/Direct,5.26,594,3
M-81919,SEO/Direct,4.75,592,1
M-81920,TikTok Ads,21.23,567,17
M-81921,SEO/Direct,5.37,331,1
M-81922,TikTok Ads,21.46,128,2
M-81923,SEO/Direct,5.23,866,2
M-81924,Google Search,47.02,910,16
M-81925,SEO/Direct,5.01,318,1
M-81926,Meta (FB/IG),36.86,578,16
M-81927,Meta (FB/IG),34.21,823,21
M-81928,Meta (FB/IG),33.12,630,12
M-81929,Google Search,42.91,145,3
M-81930,Google Search,44.8,160,1
M-81931,Meta (FB/IG),36.98,883,26
M-81932,Google Search,43.16,491,7
M-81933,SEO/Direct,4.93,100,0
M-81934,SEO/Direct,5.31,228,0
M-81935,Meta (FB/IG),32.04,424,6
M-81936,TikTok Ads,20.28,664,15
M-81937,Meta (FB/IG),37.76,885,12
M-81938,Meta (FB/IG),35.1,676,17
M-81939,TikTok Ads,22.24,253,13
M-81940,Meta (FB/IG),32.36,477,6
M-81941,TikTok Ads,21.25,952,56
M-81942,Google Search,44.51,120,2
